"January 6, 2020",Feliz con mi Nintendo!,Lo mejor de lo mejor! 😼,5.0,positive
"January 6, 2020",Good system. Would buy again.,Love the system. Up and playing in 5 minutes. Graphics great. Battery life good.,5.0,positive
"January 6, 2020",Amazing!,Eveything works perfect,5.0,positive
"January 6, 2020",Product perfect,"Purchased for my son for Christmas. Delivered quickly, product perfect!",5.0,positive
"January 6, 2020",Great product. But buy a case and a micro SD,"Great product. Ordered it in the morning, 5 hours later was at my door. We live in beautiful times.Definitely recommend getting a Switch with colored joycons like this one, the black ones are dull and these Red/Blue ones retail for up to $80. Comes with everything you need except a carry case (which I would recommend instead of putting in your backpack lose) as well as picking up a good sized Micro SD card. I got like a 200gb one for $30-40 so I will never lose one of the tiny came cartridges.It's light weight and feels a little fragile, but not cheap feeling. Just wouldn't recommend dropping it like EVER. Anyway, great for all ages like 8-99yo. Bright screen, kick stand is a pain to open at first, but I've used that part like 2 times in 3 months.All n' all, would recommend!",5.0,positive
"January 6, 2020",Love,My daughter loves loves loves this.,5.0,positive
"January 6, 2020",Granny can play Switch too,Purchased for myself and meets all my expectations.,5.0,positive
"April 24, 2020",Really fun.,Best console out.,5.0,positive
"April 24, 2020",RIP off,RIP off. Don't let these guys price gouge you. I can't believe Amazon allows this mess.,1.0,negative
"April 24, 2020",Dont support the individual sellers,They're getting bots to buy up all the the switches and inflating the prices.,1.0,negative
"April 23, 2020",It's A Switch What Else Can I Say,Exactly as advertised. I have had issues with Amazon shipping delivering used when bought new so during this crisis I was worried but not any longer. I've had it for almost 23 days and as it stands its working as intended and was in fact brand new. So glad I got lucky during these times.,5.0,positive
"April 23, 2020",Stop ripping people off!,This is too darn expensive! Please lower the price! This is a hard time and is very unacceptable!!!!,1.0,negative
"April 23, 2020",Perfect Condition!,"Product came the first day of the projected arrival timeframe which was an exciting surprise! Packaging was USPS in a sturdy USPS box and taped very well with ""do not break seal"" type packaging tape which I really appreciated. Product came as advertised in Nintendo box, brand new, all main gaming system components and accessories still in plastic wrap and scratch resistant wrap. I'm very very happy with this purchase!! It was purchased as a gift to a family member as a way to help with the stress of all that's going on and I couldn't be happier with my order! Thank you!",5.0,positive
"April 23, 2020",Great game console,Gray item my niece loves it,5.0,positive
"April 23, 2020","Good, arrived on time.",Good.,5.0,positive
"April 23, 2020","Device 5 stars, software and website zero stars","Cool toy and my child loves it. However, for a child to use it, you MUST make your own Nintendo account as well as a child account, download the app to set some parental controls, then use their website to set another round of parental controls. Really poorly designed and not intuitive. For example, when making an account, it allows you to use Google, Facebook etc instead of setting a unique Nintendo password. Convenient! However, you can’t buy anything without a parental password, so once you get father along and try to download something, they forgot about the Google sign in and you need to go back to the beginning and set up new Nintendo password for the parent. I would return this hunk of junk if it would make my kid have a tantrum.",3.0,negative
"April 23, 2020",Price gouging is dumb,"This price gouging has to stop. You think it's cool to raise the price to something ridiculous during a global pandemic? Because of supply and demand?? That's some crap. I mean amazon itself is run by a terrible person who doesn't care about his employees and I should expect ya'll to allow this because of that. No one is gonna buy from you at such a ridiculous price. I am so fed up with people using bots to buy out the new stock that comes in with these. You think a normal person has 500 dollars to drop on a gaming console?  When the unemployment rate is at an all time high?? Seriously? 299 is already quite a bit to drop, but I'd consider it reasonable for what you are getting. 500 is over the top, maybe, MAYBE if it came as a bundle I could consider it. Thats a very very small maybe. People are dying and people are going nuts staying in their houses all the time. Let the console be the normal price.",1.0,negative
"January 6, 2020",It’s a switch,Perfect,5.0,positive
"January 6, 2020",Very Impressed!,"My son has wanted this for the past year.  Before that he wanted the DS.  I was able to hold out on the DS, but when he wanted the switch, it looked like more than just a portable gaming unit.  Saw it at a friends house and was impressed with how you can just drop it in the dock and it will work on the TV.  So much better than having your kids playing on the small screen the whole time.I still was able to avoid getting it until this year.  After hearing much regret from fellow parents, I caved in, but set very strong ground rules.  So far so good.  Hasn't gotten too immersed into it and understands if he doesn't put it down the first time we ask, it will disappear for a few weeks.The unit itself is very impressive.  I like how the  joycons can be used as a single player and then split into two for a 2 player game.  I plan to get one more pair so that we can have 4 small joycons for family play.Overall I would recommend but for young kids 10 and under set strong ground rules.  No playing school days.  Only Fri-Sun AFTER all work/homework is done.  maybe 1 or 2 hrs max per day on the weekend.  AND any time the rule is broken, the switch will disappear for an unknown amount of time!",5.0,positive
"January 6, 2020",Excelente,Excelente,5.0,positive
"January 6, 2020",Great product,Got this for my sister for Christmas and she loves it,5.0,positive
"January 6, 2020",Recomendado,"Me gustó mucho, los gráficos son buenos, pero la memoria interna debería tener más espacio, si o si es necesario adquirir una tarjeta SD",5.0,positive
"January 6, 2020",Don’t waste your money,"This thing is absolute garbage for how expensive it is. I’ve had to send it to nintendo to get fixed only after a month. It’s handled very carefully , has a screen protector, case and everything basically only gets played while on dock. The sound went out....it takes forever to charge and battery life is horrible on this thing. If you use a charger from anywhere else, it barely works. And a new one is $30 and ridiculously bulky. Games are wayyy too expensive. This could have been GREAT....but it’s not",1.0,negative
"January 6, 2020",Great gaming system!,"Love our Nintendo Switch!  Easy to use, fun for hours.  This is the newer version with the better battery life.",5.0,positive
"January 6, 2020",Expected Nintendo quality,Expensive but excellent product,5.0,positive
"January 5, 2020",.,love,5.0,positive
"January 5, 2020","Quick shopping, product as advertised.","Shipping was quick, the switch has been great so far. Got this for my son and he loves it.",5.0,positive
"January 5, 2020",God,God,5.0,positive
"January 5, 2020",Alot of fun,Playing games 🤔,5.0,positive
"January 5, 2020",Love it,I love it. I bought it as a present to myself for my birthday and I love to play it,5.0,positive
"January 5, 2020",Another sweet console,"It's as you would expect another lovely console by Nintendo. It's great for family and friend gatherings but is also fun for solo play. The downside that differs from other consoles is the little space it has, I recommend buying a SD card when you buy the console. The little space does make sense though, since a lot of the games dont take up much space at all.",5.0,positive
"January 5, 2020",Fast delivery no damage,Works great. No damage to box or product. Fast delivery.,5.0,positive
"January 5, 2020",Awesome Christmas gift,Daughter uses this and loves it.,5.0,positive
"January 5, 2020",You have to purchase most games that are enjoyable for this price NO WAY,"The game works fine, it's just that all things wanting to play they have to purchase so no after paying this much for the thing I would not do it again.",3.0,negative
"January 5, 2020",Kids love it a favorite in our house!,Great product! Kids love it!,5.0,positive
"January 5, 2020",Great !!,Great game system!,5.0,positive
"January 5, 2020",Great!,It’s great!,5.0,positive
"January 5, 2020",So much fun!,I use it to play and have fun. I like that it keeps me occupied. I like everything about it. - my 9 year old.,5.0,positive
"January 5, 2020",Perfect for Introverts!,"My kids left us alone the whole Christmas break! Plus, it’s got games for the whole family. Plus plus, I can use it as a hand-held console in the bathroom!",5.0,positive
"January 5, 2020",A worthwhile purchase with hours of fun for the whole family,"I took a break from gaming consoles before I got this. My last home system was a PS3 and my last handheld was a Nintendo DS. I couldn’t find any games I was really into or anything that seemed worth my time. I got the Switch after having seen my friends using it and after a few minutes of playing Breath of the Wild. Let me tell you.... this system is wonderful!! You’re really getting two systems in one!! Being able to play on the go as well as just plug and play is such a wonderful concept. Not to mention the game options and variety. I’ve played over 70 hours of Breath of the Wild, and loved it. The other indie games available are also great additions. Overall, it’s a great system. Worth every dollar. I haven’t had this much fun with a gaming system in a while. Great job, Nintendo!!!",5.0,positive
"January 5, 2020",Switch is Fun!,"Enjoy playing the Switch, I been playing Pokemon Shield & Super Smash Bros Ultimate! Hoping to play Fire Emblem: Three Houses!",5.0,positive
"January 5, 2020",Might just buy one for myself!,Bought this as a gift and we are very satisfied with our purchase. Shipping was fast and everything was perfect. No complaints! Thank you.,5.0,positive
"January 5, 2020",Nintendo Switch,Great system. My daughter loved it.,5.0,positive
"January 5, 2020",Switch,"I really enjoyed my switch, it came when it was suppose to my grandkids love it. Thank you Amazon. I love you guys",5.0,positive
"January 5, 2020",Best purchase I’ve made in a long time!,The switch is just amazing! And I’m having a hard time to stop playing it!,5.0,positive
"January 5, 2020",Great,Great game,5.0,positive
"January 5, 2020",30 dollar credit??,When I purchased this there was a 30 dollar credit I was supposed to receive?? Can someone explain. Else wise all is perfect,5.0,positive
"January 5, 2020",Disappointed,Had to return the unit 2 times now the dock won't display a image on the TV. Hoping they get it fixed this time,1.0,negative
"January 5, 2020",Successful present,Perfect Christmas present for my fiance. No problems and hes enjoying the extended battery life compared to my switch which is the older model.,5.0,positive
"January 5, 2020",Always get the warranty,My neice who has severe adhd loved the switch. It will help her concentration hand eye coordination in college.,5.0,positive
"January 5, 2020",promo,Where is my 30 dollar promo gift card,1.0,negative
"January 5, 2020",Great gaming system,I bought this gaming system for my fiancé’s birthday and he loves it !,5.0,positive
"January 5, 2020",Must have!,"We bought this as a Christmas gift for our 6 year old son. He absolutely loves it, as do we! Haha. It came packaged very well and works wonderfully. My son loves the fact he can play it on the tv or take it with him on the go! Well worth the purchase!",5.0,positive
"January 5, 2020",Good buy,"Xmas gift for Grandson , he loves it",5.0,positive
"January 5, 2020",My son loves it!,It came very fast and in good shape. Can’t keep my son off it!,5.0,positive
"January 5, 2020",Great design and value,Bought as a gift for my 14 yr old grandson. He loves it.,5.0,positive
"January 5, 2020",Wonderful,🤗🤗🤗🤗🤗🤗🤗my son can’t put it down. Great for in the house and on the road,5.0,positive
"January 5, 2020",Did not work,"I bought a ""like new"" Switch from Amazon Warehouse that was missing parts and the console itself did not work. Immediately returned.",1.0,negative
"January 5, 2020",Great little system.,Christmas for the kids. They are very happy with it,5.0,positive
"January 5, 2020",The switch,Its works awsome entertainment system.,5.0,positive
"January 5, 2020",My favorite thing ever,I love the switch.,5.0,positive
"January 4, 2020",Excellent,Excellent service. Very pleased,5.0,positive
"January 4, 2020","It's me, Mario. :-)","Delivered quickly, just as expected.",5.0,positive
"January 4, 2020",Great battery,Great purchase. The battery really lasts longer,5.0,positive
"January 4, 2020",Love it,"Love the new switch! I got it got Christmas just for Pokemon. Works like a dream, easy set up. Making multiplayer gaming great again.",5.0,positive
"January 4, 2020",Awesome,Love it,5.0,positive
"January 4, 2020",Love it!,We got the Nintendo Switch as a Christmas gift for our girls and they’ve loved it.  Once we realized that there was a first and second generation we are glad to have spent the extra money to get the second generation because a longer battery life is definitely worth it.,5.0,positive
"January 4, 2020",Right Joycon noise,"Came with everything, packaged nicely, console and games run great, but my right joycon the the very top bumper makes a very metallic noise rather then a nice clean click. Didn’t really notice it till later when I was just listening to the button noises.",4.0,positive
"January 4, 2020",Must have,Very happy satisfied son.,5.0,positive
"January 4, 2020",Fun!,Bought for my son for Christmas. Quick delivery and works great,5.0,positive
"January 4, 2020",Lots of fun,Great gift!! Perfect to be able to take on the go or use at home.,5.0,positive
"January 4, 2020",Amazon needs to give people health insurance.,Ya know what Amazon keepsMaking me write I’m not reviewing anything anymore. 5 stars wadderya need to know?,5.0,positive
"January 4, 2020",Came very fast,My grandson just loved it!!!!,5.0,positive
"January 4, 2020",Our daughter loved it,Exactly as discribed👍🏼,5.0,positive
"January 4, 2020",The whole family finds things to play,Kids love it,5.0,positive
"January 4, 2020",Christmas 2019,"Kids loved it, easy to set up.",5.0,positive
"January 4, 2020",The switch is pretty great,Pretty good. I knew what i was getting when i purchased it and i really enjoy the switch. The fact it can be both a normal console and a portable one is amazing and it has some great games,5.0,positive
"January 4, 2020",Enjoyable device.,It is so much fun! We can all play as a family and my son loves it. I really like that it has the parental control app for our phones and the notifications it sends are very helpful.,5.0,positive
"January 4, 2020",Nice,can put it down.  really awesome switch and battery last longer than the other one.,5.0,positive
"January 4, 2020",Great switch!!!,Love it....,5.0,positive
"January 4, 2020",Much appreciated Grand Parent,Came just as planned for Grandson for Christmas... He just loves it much. Thank You,5.0,positive
"January 4, 2020",Grandkids loved it,Bought 2 for Christmas. My grandkids loved them and play with them all the time.,5.0,positive
"January 4, 2020",Battery is much more reliable,Product is original and of consistent quality. Happy with my purchase,5.0,positive
"January 4, 2020","Mostly as described, $30 holiday listing was phony","Factory, but the $30 reward/rebate was obviously a scamazon issue. Shoulda bought it at target, a retailer at least will qualify the $30 rebate. And acknowledge it actually existed.  Class action anyone?",4.0,positive
"January 4, 2020",So happy with this purchase!!!,This IS the new one. Fantastic console. And I’m obsessed with Breath of the Wild right now.,5.0,positive
"January 4, 2020",Great experience,"All good, honestly I have no regrets with this purchase, it's really good to play in all modes, and multiplayer games are awesome and really fun.",5.0,positive
"January 3, 2020",Our grandson loves it!,"Christmas present for our grandson, he loves it !!!",5.0,positive
"January 3, 2020",Excelente,Súper bien,5.0,positive
"January 3, 2020",Great but imperfect,"Great system, I love it.Only complaint is the joycons are a little on the fragile side",4.0,positive
"January 3, 2020",It has way better battery life!,"I really liked the new and better battery life on this switch and it was much cooler at around 75 degrees Fahrenheit, thanks!😁",5.0,positive
"January 3, 2020",Kids love the Switch,"Girls wanted this for a while. They had saved their money, but we surprised them with it for Christmas. They love it!",5.0,positive
"January 3, 2020",NINTENDO Switch,Perfect,5.0,positive
"January 3, 2020",Gaming system,My son loves it,5.0,positive
"January 3, 2020",Portable,This is great! My boyfriend has been wanting one for a while so I bought him this for Christmas. It’s perfect to take around the house and not be stuck in one room!,5.0,positive
"January 3, 2020",Great,Nice,5.0,positive
"January 3, 2020",As described!,Brand New!,5.0,positive
"January 3, 2020",Great gift,"Got this as a Christmas gift for my thee children (ages 6,8, and 11).  They all love it.",5.0,positive
"January 3, 2020",Great product! Highly recommended!,Bought this for Christmas present for my adult children. Fantastic fun for the whole family. There are so many entertaining games. Highly recommend!,5.0,positive
"January 3, 2020",Christmas,Perfect gift,5.0,positive
"January 3, 2020",Great system!,"I grew up playing Super NES, Nintendo 64, and Gameboy. The Switch is essentially all three of those systems wrapped into one. While traveling, I use the Switch exclusively in handheld mode. However, when I'm at home, this system gives me the option of playing on the TV as well.It comes with everything you need to start playing (except for a game). I've got a couple of games for it and also downloaded free games. I haven't purchased a SD card and haven't had any issues with space. I haven't upgraded the joy cons or purchased a pro controller. My wife and I play Mario on this a few times a week with the joy cons and they work just fine. Obviously, upgrading to better controllers would be more comfortable but it isn't impossible to play without the pro controller.The games are expensive but that is the case for new PS4 or Xbox games as well. Take advantage of the free games that you can download through the Nintendo Store (there are videos reviewing them on YouTube all of the time). I've been able to find cheaper games at GameStop. The longer the Switch is out, the easier it will be to find used games.There are some limitations to the online playability with the Switch. My understanding is that you'll need to join Nintendo Switch Online ($20 a year) in order to play most games online. However, I didn't buy it to play online (assuming that I'd be playing it when I'm in an airplane, road trips, etc.) so I can't really speak in much detail to these limitations.",5.0,positive
"January 3, 2020",Entire Nintendo Package Included,"Recently bought this for a Christmas gift in 12/19. This is the total package, quite expensive, but the total package! It's probably best to buy as a package and not separately The package contained the below:- switch console- red & blue joy-cons- 2 attachments for the joy-cons with wrist attachments- HDMI cord- platform attachment for using the switch on the tv- wall charger cord",5.0,positive
"January 3, 2020",Nintendo Switch Console,This was a Christmas gift for our son. He loved it. He has played  for hours. The console is just the right size. The screen color and clarity is remarkable. It is very comfortable in your hands.,5.0,positive
"January 3, 2020",Nintendo Switch,Perfecto!!,5.0,positive
"January 3, 2020",For all ages,Wonderful gaming system for all ages. I bought it for my 5 year old son for Christmas  and by the end of day everyone was playing form 5-70.,5.0,positive
"January 3, 2020",Great,Great,5.0,positive
"January 3, 2020",Great gift,It was exactly what they kidd wanted.,5.0,positive
"January 2, 2020",Love our Switch,Thank you so much for getting my son’s Switch in the mail to me so quickly.  He loves it!,5.0,positive
"January 2, 2020",Switch,"Son loves the game counsel. My son can do many things. Watch YouTube, Netflix, Hulu, and, of course, play games. Great for the price.",5.0,positive
"January 2, 2020",very good,Very good,5.0,positive
"January 2, 2020",Great gift for teens!,Gift for my kiddos. She loves it,5.0,positive
"January 2, 2020",Nintendo Switch,Ordered this for my grandsons in Kansas. They love to play the switch!!,5.0,positive
"January 2, 2020",Kids love it,Worked perfect,5.0,positive
"January 2, 2020",Nintendo the best,"Thank you nintendo, we bên having so much fun",5.0,positive
"January 2, 2020",For a Video Game fun!,Great delivery and no damage on arrival-some reviews made me nervous about that. As a PS4 loyal I an pleased to say I LOVE the Switch. Tons of fun and a different take on console. Graphics look great!,5.0,positive
"January 2, 2020",Nothing,Perfect,5.0,positive
"January 2, 2020",Not for mr,Very hard to play,1.0,negative
"January 2, 2020",As Expected,Great product. Arrived quickly and in great shape.,5.0,positive
"April 23, 2020",OVERPRICED,Horrible Price Gouging,1.0,negative
"April 23, 2020",9 Year Loved This !,"Being a birthday present for my 9 year old, i was Super happy with the quickness to receive. As well i love that this has parental guidelines, he only has a set amount of playtime each day and it shuts off a certain time.",5.0,positive
"April 23, 2020",Unfair,Ridiculously Overpriced,1.0,negative
"April 23, 2020",DO NOT BUY!!!,THE PRICE SHOULD BE 299.99 plus taxs DO NOT BUY IF ITS MORE !!,1.0,negative
"April 23, 2020",What a scam!,What a scam!,1.0,negative
"April 23, 2020",Third party pricing of the system is bad,I don’t feel the device is worth 500 dollars that is being sold by third party sellers. I got a Switch from a local store before this pandemic hit and I only paid 299.99 plus tax and plus warranty. The Switch is great but it isn’t worth higher than what Nintendo priced it at.,1.0,negative
"April 23, 2020",Essential for 2020,"Originally bought this for my brother but as the pandemic hit, I am “stuck” with it until I get to see him. I have never used any portable console before but I love this one, it seems too fragile though so I’m looking into see if there are any cases for it. Won’t regret buying it, specially during these times!",5.0,positive
"April 23, 2020",STOP BUYING THESE UNTIL THE PRICES GO DOWN,"if you buy one of these consoles for $500+ you are part of the problem. People are buying these with bots and shooting the price up. It's not worth paying double it's value just to play Animal Crossing, wait until the prices go back to retail and let the scalpers starve on their stockpiles",1.0,negative
"April 23, 2020",Good buy... but games are expensive.,Came as described and really fun! No problem with packaging or late shipment.,5.0,positive
"April 23, 2020","Do not Overpay, just be patient.","If you watch the Amazon page, it comes into stock multiple times a day, but only for 3 mins or so before selling out. Refresh your browser until you catch one in the cart and check out asap. I nabbed it on the 4th try and it took 3 days.Happy Hunting! Its so fun!",5.0,positive
"January 2, 2020",Great gift,Bought for xmas for grand sons. They loved it. Great price,5.0,positive
"January 2, 2020",Great,Grandson loves it,5.0,positive
"January 2, 2020",The best portable gaming device of the 2010s,"I bought this for my younger sister as a Christmas present, along with Zelda BoTW and a SanDisk drive. She loves it!! I love how intuitive it is to learn the controls, she had the hang of it in no time, and being able to play looking at the switch screen OR play looking at a monitor/TV is soo nice. The battery life is great too, it charges perfectly fine with a portable charger, or wall charger. Cannot wait to see what Nintendo brings us in the 2020s.",5.0,positive
"January 2, 2020",Great Present,My teenage daughter loves this Switch,5.0,positive
"January 2, 2020",Best game console for family with little kids,My son is in lower grade of elementary school. Nintendo switch is the best game console for us because many games for kids are exclusive on Nintendo. The console can be used for TV projection or hand hold so it is good for both home and travel. The battery life is good too.,5.0,positive
"January 2, 2020",Came fast and worked good.,Came fast and worked. lots of fun.,5.0,positive
"January 2, 2020",Worth the money,"I've been wanting a Nintendo switch for so long and I finally had the courage to buy it. Worth the money, the console runs smoothly, easy to setup.",5.0,positive
"January 2, 2020",Fun for myself and my family,Love my Switch. Saved me from some pretty awful things.,5.0,positive
"January 2, 2020",Fast shipping just as promised,Daughter loved it,5.0,positive
"January 2, 2020",Great product. Thank you!!!,Great product. Thank you!!!,5.0,positive
"January 2, 2020",Good,Good,5.0,positive
"January 2, 2020",Great buy,Gift for my son and he loved it!,5.0,positive
"January 2, 2020",Good buy,Received on time. The kids love it.,5.0,positive
"January 2, 2020",Joy con stuck or malfunctioned,Kids opened this and everything looked fine until they put in a racing game and the vehicles just move to the right without hitting any buttons. To go straight you have to constantly hold to the left 🤦🏼‍♀️ Very annoying and not worth $300,2.0,negative
"January 2, 2020",Fantastic,My granddaughter age10 said it was the best present ever! That’s good enough for me!,5.0,positive
"January 1, 2020",It's great,My son loves it,5.0,positive
"January 1, 2020",Great gift for ten yr old boy,Perfect Christmas present for our 10 year old. Love the coordinating parent app to control settings with. Ten yr old is obsessed with this thing (previous PS4 user). Would totally recommend!,5.0,positive
"January 1, 2020",Love my switch,"I absolutely love the switch. It has lots or great exclusives like mario oddessy and Luigi 's mansion. I definitely needed the extra battery since I'm constantly playing on handheld mode. The switch does lack bluetooth,microphone and customization  features such as wallpapers. There are ways around this but it definitely would have made the console better.",5.0,positive
"January 1, 2020",Switch from Santa,Kids thoroughly enjoyed their Christmas present from “Santa”. So far so good with playing. Extremely easy to set up and begin playing.,5.0,positive
"January 1, 2020",Nintendo switch,I like my Nintendo switch,5.0,positive
"January 1, 2020",Too Many Accts to Create,"Just setup our Switch and I couldnt be more disappointed. It will make you create a Nintendo Acct. Then a user profile. If you want to play Fortnite, youve got to create another acct. Want to play original NES games? first youve got to create another acct. The family acct for Switch Online is $36/yr (watch the auto-renewal!) and there are very few games to choose from. I'm sure by the time they actually add the games I'd enjoy, they will discontinue the network like they did with the last Nintendo online network. Wish the corporate executives would just let people pay once for a game, then play the game without making you create 10 passwords you will never remember and pay for ""services"" that you'll never enjoy. What a total ripoff. Nintendo, I wish you ill.",2.0,negative
"January 1, 2020",Fun gaming system,"Fun, my kids love it. Nice they can play in the console or hook up to the tv.",5.0,positive
"January 1, 2020",Family Fun,Great for family fun.,5.0,positive
"January 1, 2020",Lovely portable console,Nintendo switch is a lovely little console for anyone to enjoy either in the dock or while out or traveling. This is the newer version of the switch with a longer battery life which is nice,5.0,positive
"January 1, 2020",5 stars,Fast delivery and very good product!,5.0,positive
"January 1, 2020",Works great,Son loves his switch,4.0,positive
"January 1, 2020",Fast and easy purchase,Got here on time as advertised.,5.0,positive
"January 1, 2020",Great system,Fun,5.0,positive
"January 1, 2020",He’s addicted,Got it for my boyfriend for Christmas and he has not stopped playing it since!,5.0,positive
"January 1, 2020",Look mom I have a Nintendo Switch,Awesome!,5.0,positive
"January 1, 2020",Nintendo has done it again,"Gift for my granddaughter ,she loves it was easy to connect to home wifi",5.0,positive
"December 31, 2019",Don’t recommend compared to the Xbox,"Very disappointing compared to the Xbox! The monthly subscription only gives you access to the old fashion 80s games, all the other games you have to purchase. My daughter has an Xbox as well and we have the monthly subscription that comes with a load of wonderful games!",2.0,negative
"December 31, 2019",100%,"It came as expected, it worked great with no issues, even linked my Nintendo account and everything. Solid system.",5.0,positive
"December 31, 2019",Great console,The only thing I don’t like is the small buttons and their close proximity to each other. My thumb can cover all four face buttons at the same time. But they work fine for my nine year old.,5.0,positive
"December 31, 2019",Fun for Family racing night,My 2 boys love this.It brings the family together for Mario Kart racing night,5.0,positive
"December 31, 2019",Excelente,"En perfecto estado, nuevo y envió super rapido.",5.0,positive
"December 31, 2019",Quality service,Son loves it,5.0,positive
"December 31, 2019",Great gaming system with awesome graphics,My 10 year old son LOVES this gamer! He also really loves that he can still play with his friends on Fortnite no matter what system they are playing from. Great little system.,5.0,positive
"December 31, 2019",Joycon Drift is pretty bad,Really bad joycon drift,3.0,negative
"December 31, 2019",well worth it,6-year old grandson loves it,5.0,positive
"December 31, 2019",Fun Gaming,Works great as advertised.,5.0,positive
"December 31, 2019",Great gift,I bought this as a gift for the gamer in the family.  He is very happy with the Nintendo Switch and the game I bought separately.  It was delivered earlier than expected.,5.0,positive
"December 31, 2019",Great product/no problems,My son absolutely loves his switch!!,5.0,positive
"December 31, 2019",Easy and fun.,Love it. So simple to use and it shows you step by step how to set up so us old people can do.it very easily.,5.0,positive
"December 31, 2019",Exactly what we wanted,Great gaming! Works perfect-we have really enjoyed playing.  We’ve had no issues with the console.,5.0,positive
"December 31, 2019",Funciona a la perfección,Exactamente como lo describe,5.0,positive
"December 31, 2019",Well received,As advertised & perfect Christmas gift.,5.0,positive
"December 31, 2019",Was exactly what I was looking for,Was perfect gifts for my boys,5.0,positive
"December 31, 2019",Great gift,"This was my sons big item for Christmas, he was so excited!!!",5.0,positive
"December 31, 2019",Just what I wanted,Loved it !! Worked great and everyone is happy,5.0,positive
"December 31, 2019",Tons of family fun,Kids love it,5.0,positive
"December 31, 2019",Pretty Straightforward,"It was pretty much what I expected, don't really use the handheld function as much but all around a solid product.",5.0,positive
"December 31, 2019",Total mentira,"El producto muy bien , pero en el momento de la compra venía una oferta de $30 dólares de regalo , era sólo una propaganda para llamar la atención al comprador , porque no sé respeto la oferta , era una gran mentira",4.0,positive
"December 31, 2019",Fun and mobile,Great system for casual gamers. Awesome for being on the go and lots of perks included with the switch online subscription.,5.0,positive
"December 31, 2019",Switch,My great grandson was ecstatic with it. He had wanted one for a long time.,5.0,positive
"December 31, 2019",His new best friend,"Bought this for my fiance so he has something to do while I make my quilts, He loves it and so do I",5.0,positive
"December 31, 2019",Daughter loves it,My daughter Ioves the games and the product .,5.0,positive
"December 30, 2019",terribly expensive games ruin it,"the physical device is really nice. The excessively expensive games are not. Why are 2+ year old games still selling for 60 bucks?? Besides that, Amazon's promo during the holidays for a 25 dollar credit is extremely limiting in what it actually applies to. I feel deceived by the lack of transparency, Amazon!",2.0,negative
"December 30, 2019",Switch was perfect,I love the item for my son can you tell me how to get insurance for it,5.0,positive
"December 30, 2019",Good value,Price was reasonable. Christmas gift.,5.0,positive
"December 30, 2019",Easy to use and set up,Great product kids like it a lot,5.0,positive
"December 30, 2019",Love it!,"Basically bought it just for Zelda BOTW, but am enjoying it with the family! We have 3 now!",5.0,positive
"December 30, 2019",Charger stopped working...,"After we received the Nintendo Switch, within days the charger for the console stopped working.  Not impressed at all.",1.0,negative
"December 30, 2019",Love it,Awesome game,5.0,positive
"December 30, 2019",Great Xmas gift,Like the new improved battery length.,5.0,positive
"December 30, 2019",Its great,This is a great console to pick up for people who cant put their games down. May very well be the best console nintendo has ever made,4.0,positive
"December 30, 2019",Awesome!,"This was a gift for my son he absolutely loved it. Would definitely recommend it to someone, great value for the money!",5.0,positive
"December 30, 2019",My Son Loves it,"It is great.. The old one wasn't working right, but this is great",5.0,positive
"December 30, 2019",Grand Kid loves it,Delivered on time everything worked and the Grand Kid loved it,5.0,positive
"December 30, 2019",Worth picking up!,"If you enjoyed your Wii or 3DS, this is a “no-brained”.",5.0,positive
"December 30, 2019",That it's a good product.,For my son to play with his little friend.,5.0,positive
"December 30, 2019","Muy bueno, es la última versión.","Muy bueno, es la última versión, con el procesador mejorado para un mayor rendimiento de batería.",5.0,positive
"December 30, 2019",Good buy,No problems,5.0,positive
"December 30, 2019",The price,It was a great deal,5.0,positive
"December 30, 2019",Product Good--Promise was not,"My daughter loves the switch. However, upon purchase we were told we'd get a $30 gift card for games and that never happened. I've been checking my email daily...and nothing has come through.",3.0,negative
"December 30, 2019",Don't think monotone will save you.,I ordered the version with two gray Joy-Cons so the children could't argue over which color controller. They argue over which controller layout instead. But the console is a hoot. Five stars.,5.0,positive
"December 30, 2019",Good luck if you get a defective dock,"Dock fails to connect to the TV right out of the box. Contacted Nintendo and they required we send the entire system in, which would take up to 4-weeks, to repair. Customer service person was polite.$300 for a defective component. We will never purchase a Nintendo console again.",1.0,negative
"December 30, 2019",Awesome Nintendo system,Great game system had no problems with it,5.0,positive
"December 30, 2019",Packaging arrived wet and damaged,"I received the Nintendo switch today, however, the box arrived soaking wet in the packaging beat up. Concerned the product won’t work.",1.0,negative
"December 30, 2019",Nintendo switch didn’t work; neither does Amazon.,"My son opened his Nintendo Switch on Xmas day. Five days later it didn’t work. It won’t charge after all trouble shooting efforts. Nintendo wants me to send it in for repairs, leaving my son with no switch for an undetermined amount of time. Amazon will send a replacement February 2nd. Which is more than a month.I am wondering when did it ever become acceptable to pay for a toy (that cost more than my car payment) only to have it not work, or wait not days, weeks, but more than a month later.This sucks on all levels. Amazon & Nintendo gets Rotten tomatoes from me!",1.0,negative
